"order_id","customer_id","product_id","product_title","category","quantity","unit_price","gross_amount","discount_percentage","net_amount","order_gross_amount","order_net_amount","ingested_at","ingestion_date"
"101","101","22","Dog Food","groceries","1","10.99","10.99","10.27","9.86","1551.88","1464.78","2026-09-04 16:43:41.501","2026-09-04"
"101","101","57","Fine Mesh Strainer","kitchen-accessories","3","9.99","29.97","3.5","28.92","1551.88","1464.78","2026-09-04 16:43:41.501","2026-09-04"
"101","101","68","Pan","kitchen-accessories","3","24.99","74.97","3.0","72.72","1551.88","1464.78","2026-09-04 16:43:41.501","2026-09-04"
"101","101","133","Samsung Galaxy S10","smartphones","2","699.99","1399.98","5.59","1321.72","1551.88","1464.78","2026-09-04 16:43:41.501","2026-09-04"
"101","101","153","Volleyball","sports-accessories","3","11.99","35.97","12.25","31.56","1551.88","1464.78","2026-09-04 16:43:41.501","2026-09-04"
"102","102","22","Dog Food","groceries","1","10.99","10.99","10.27","9.86","171.9","155.13","2026-09-04 16:43:41.501","2026-09-04"
"102","102","45","House Showpiece Plant","home-decoration","2","39.99","79.98","7.46","74.01","171.9","155.13","2026-09-04 16:43:41.501","2026-09-04"
"102","102","53","Chopping Board","kitchen-accessories","4","12.99","51.96","8.03","47.79","171.9","155.13","2026-09-04 16:43:41.501","2026-09-04"
"102","102","63","Kitchen Sieve","kitchen-accessories","2","7.99","15.98","18.91","12.96","171.9","155.13","2026-09-04 16:43:41.501","2026-09-04"
"102","102","111","Selfie Stick Monopod","mobile-accessories","1","12.99","12.99","19.12","10.51","171.9","155.13","2026-09-04 16:43:41.501","2026-09-04"
"103","103","18","Cat Food","groceries","2","8.99","17.98","9.58","16.26","35.89","31.79","2026-09-04 16:43:41.501","2026-09-04"
"103","103","37","Red Onions","groceries","5","1.99","9.95","9.9","8.96","35.89","31.79","2026-09-04 16:43:41.501","2026-09-04"
"103","103","39","Soft Drinks","groceries","4","1.99","7.96","17.48","6.57","35.89","31.79","2026-09-04 16:43:41.501","2026-09-04"
"104","104","24","Fish Steak","groceries","5","14.99","74.95","4.23","71.78","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"104","104","32","Milk","groceries","3","3.49","10.47","13.74","9.03","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"104","104","55","Egg Slicer","kitchen-accessories","5","6.99","34.95","14.76","29.79","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"104","104","66","Microwave Oven","kitchen-accessories","4","89.99","359.96","12.13","316.3","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"104","104","87","Men Check Shirt","mens-shirts","5","27.99","139.95","11.38","124.02","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"104","104","99","Amazon Echo Plus","mobile-accessories","5","99.99","499.95","12.07","439.61","1120.23","990.53","2026-09-04 16:43:41.501","2026-09-04"
"105","105","75","Tray","kitchen-accessories","4","16.99","67.96","7.48","62.88","147.91","134.21","2026-09-04 16:43:41.501","2026-09-04"
"105","105","109","Monopod","mobile-accessories","3","19.99","59.97","8.58","54.82","147.91","134.21","2026-09-04 16:43:41.501","2026-09-04"
"105","105","148","Golf Ball","sports-accessories","2","9.99","19.98","17.37","16.51","147.91","134.21","2026-09-04 16:43:41.501","2026-09-04"
"106","106","84","Gigabyte Aorus Men Tshirt","mens-shirts","1","24.99","24.99","0.94","24.76","104.97","94.38","2026-09-04 16:43:41.501","2026-09-04"
"106","106","166","Tartan Dress","tops","2","39.99","79.98","12.95","69.62","104.97","94.38","2026-09-04 16:43:41.501","2026-09-04"
"107","107","47","Table Lamp","home-decoration","2","49.99","99.98","7.09","92.89","129.97","120.92","2026-09-04 16:43:41.501","2026-09-04"
"107","107","52","Carbon Steel Wok","kitchen-accessories","1","29.99","29.99","6.53","28.03","129.97","120.92","2026-09-04 16:43:41.501","2026-09-04"
"108","108","106","Apple Watch Series 4 Gold","mobile-accessories","3","349.99","1049.97","12.02","923.76","1062.96","935.63","2026-09-04 16:43:41.501","2026-09-04"
"108","108","142","Cricket Ball","sports-accessories","1","12.99","12.99","8.63","11.87","1062.96","935.63","2026-09-04 16:43:41.501","2026-09-04"
"109","109","78","Apple MacBook Pro 14 Inch Space Grey","laptops","5","1999.99","9999.95","4.69","9530.95","10089.94","9615.55","2026-09-04 16:43:41.501","2026-09-04"
"109","109","93","Brown Leather Belt Watch","mens-watches","1","89.99","89.99","5.99","84.6","10089.94","9615.55","2026-09-04 16:43:41.501","2026-09-04"
"110","110","38","Rice","groceries","4","5.99","23.96","9.29","21.73","37703.85","31595.18","2026-09-04 16:43:41.501","2026-09-04"
"110","110","61","Hand Blender","kitchen-accessories","2","34.99","69.98","17.02","58.07","37703.85","31595.18","2026-09-04 16:43:41.501","2026-09-04"
"110","110","92","Sports Sneakers Off White Red","mens-shoes","5","109.99","549.9499999999999","0.04","549.73","37703.85","31595.18","2026-09-04 16:43:41.501","2026-09-04"
"110","110","163","Girl Summer Dress","tops","3","19.99","59.97","19.2","48.46","37703.85","31595.18","2026-09-04 16:43:41.501","2026-09-04"
"110","110","170","Durango SXT RWD","vehicle","1","36999.99","36999.99","16.44","30917.19","37703.85","31595.18","2026-09-04 16:43:41.501","2026-09-04"
"111","111","12","Annibale Colombo Sofa","furniture","5","2499.99","12499.949999999999","14.4","10699.96","13899.91","11845.13","2026-09-04 16:43:41.501","2026-09-04"
"111","111","161","Samsung Galaxy Tab White","tablets","4","349.99","1399.96","18.2","1145.17","13899.91","11845.13","2026-09-04 16:43:41.501","2026-09-04"
"112","112","49","Black Aluminium Cup","kitchen-accessories","1","5.99","5.99","15.65","5.05","384.88","343.42","2026-09-04 16:43:41.501","2026-09-04"
"112","112","142","Cricket Ball","sports-accessories","3","12.99","38.97","8.63","35.61","384.88","343.42","2026-09-04 16:43:41.501","2026-09-04"
"112","112","156","Green and Black Glasses","sunglasses","4","34.99","139.96","1.01","138.55","384.88","343.42","2026-09-04 16:43:41.501","2026-09-04"
"112","112","172","Blue Women's Handbag","womens-bags","4","49.99","199.96","17.88","164.21","384.88","343.42","2026-09-04 16:43:41.501","2026-09-04"
"113","113","1","Essence Mascara Lash Princess","beauty","5","9.99","49.95","10.48","44.72","1624.87","1480.45","2026-09-04 16:43:41.501","2026-09-04"
"113","113","110","Selfie Lamp with iPhone","mobile-accessories","5","14.99","74.95","19.4","60.41","1624.87","1480.45","2026-09-04 16:43:41.501","2026-09-04"
"113","113","112","TV Studio Camera Pedestal","mobile-accessories","3","499.99","1499.97","8.31","1375.32","1624.87","1480.45","2026-09-04 16:43:41.501","2026-09-04"
"114","114","105","Apple MagSafe Battery Pack","mobile-accessories","2","99.99","199.98","17.17","165.64","37699.93","33323.1","2026-09-04 16:43:41.501","2026-09-04"
"114","114","117","Sportbike Motorcycle","motorcycle","5","7499.99","37499.95","11.58","33157.46","37699.93","33323.1","2026-09-04 16:43:41.501","2026-09-04"
"115","115","18","Cat Food","groceries","4","8.99","35.96","9.58","32.52","4526.87","4223.96","2026-09-04 16:43:41.501","2026-09-04"
"115","115","23","Eggs","groceries","1","2.99","2.99","11.05","2.66","4526.87","4223.96","2026-09-04 16:43:41.501","2026-09-04"
"115","115","69","Plate","kitchen-accessories","2","3.99","7.98","7.31","7.4","4526.87","4223.96","2026-09-04 16:43:41.501","2026-09-04"
"115","115","81","Lenovo Yoga 920","laptops","4","1099.99","4399.96","6.55","4111.76","4526.87","4223.96","2026-09-04 16:43:41.501","2026-09-04"
"115","115","166","Tartan Dress","tops","2","39.99","79.98","12.95","69.62","4526.87","4223.96","2026-09-04 16:43:41.501","2026-09-04"
"116","116","21","Cucumber","groceries","5","1.49","7.45","0.16","7.44","9141.33","8558.54","2026-09-04 16:43:41.501","2026-09-04"
"116","116","111","Selfie Stick Monopod","mobile-accessories","3","12.99","38.97","19.12","31.52","9141.33","8558.54","2026-09-04 16:43:41.501","2026-09-04"
"116","116","116","Scooter Motorcycle","motorcycle","3","2999.99","8999.97","6.27","8435.67","9141.33","8558.54","2026-09-04 16:43:41.501","2026-09-04"
"116","116","120","Vaseline Men Body and Face Lotion","skin-care","5","9.99","49.95","13.39","43.26","9141.33","8558.54","2026-09-04 16:43:41.501","2026-09-04"
"116","116","144","Cricket Helmet","sports-accessories","1","44.99","44.99","9.64","40.65","9141.33","8558.54","2026-09-04 16:43:41.501","2026-09-04"
"117","117","11","Annibale Colombo Bed","furniture","2","1899.99","3799.98","8.57","3474.32","10989.86","9985.79","2026-09-04 16:43:41.501","2026-09-04"
"117","117","37","Red Onions","groceries","3","1.99","5.97","9.9","5.38","10989.86","9985.79","2026-09-04 16:43:41.501","2026-09-04"
"117","117","69","Plate","kitchen-accessories","1","3.99","3.99","7.31","3.7","10989.86","9985.79","2026-09-04 16:43:41.501","2026-09-04"
"117","117","80","Huawei Matebook X Pro","laptops","5","1399.99","6999.95","9.38","6343.35","10989.86","9985.79","2026-09-04 16:43:41.501","2026-09-04"
"117","117","176","Women Handbag Black","womens-bags","3","59.99","179.97","11.63","159.04","10989.86","9985.79","2026-09-04 16:43:41.501","2026-09-04"
"118","118","33","Mulberry","groceries","5","4.99","24.950000000000003","12.87","21.74","158.85","141.14","2026-09-04 16:43:41.501","2026-09-04"
"118","118","60","Grater Black","kitchen-accessories","4","10.99","43.96","3.56","42.4","158.85","141.14","2026-09-04 16:43:41.501","2026-09-04"
"118","118","120","Vaseline Men Body and Face Lotion","skin-care","4","9.99","39.96","13.39","34.61","158.85","141.14","2026-09-04 16:43:41.501","2026-09-04"
"118","118","183","Green Oval Earring","womens-jewellery","2","24.99","49.98","15.18","42.39","158.85","141.14","2026-09-04 16:43:41.501","2026-09-04"
"119","119","100","Apple Airpods","mobile-accessories","2","129.99","259.98","15.54","219.58","299.96","252.16","2026-09-04 16:43:41.501","2026-09-04"
"119","119","104","Apple iPhone Charger","mobile-accessories","2","19.99","39.98","18.52","32.58","299.96","252.16","2026-09-04 16:43:41.501","2026-09-04"
"120","120","45","House Showpiece Plant","home-decoration","2","39.99","79.98","7.46","74.01","879.92","814.89","2026-09-04 16:43:41.501","2026-09-04"
"120","120","88","Nike Air Jordan 1 Red And Black","mens-shoes","4","149.99","599.96","4.12","575.24","879.92","814.89","2026-09-04 16:43:41.501","2026-09-04"
"120","120","105","Apple MagSafe Battery Pack","mobile-accessories","2","99.99","199.98","17.17","165.64","879.92","814.89","2026-09-04 16:43:41.501","2026-09-04"
"121","121","42","Water","groceries","3","0.99","2.9699999999999998","14.92","2.53","83.9","79.41","2026-09-04 16:43:41.501","2026-09-04"
"121","121","53","Chopping Board","kitchen-accessories","2","12.99","25.98","8.03","23.89","83.9","79.41","2026-09-04 16:43:41.501","2026-09-04"
"121","121","60","Grater Black","kitchen-accessories","5","10.99","54.95","3.56","52.99","83.9","79.41","2026-09-04 16:43:41.501","2026-09-04"
"122","122","47","Table Lamp","home-decoration","1","49.99","49.99","7.09","46.45","27089.94","24688.5","2026-09-04 16:43:41.501","2026-09-04"
"122","122","95","Rolex Cellini Date Black Dial","mens-watches","3","8999.99","26999.97","8.88","24602.37","27089.94","24688.5","2026-09-04 16:43:41.501","2026-09-04"
"122","122","184","Tropical Earring","womens-jewellery","2","19.99","39.98","0.76","39.68","27089.94","24688.5","2026-09-04 16:43:41.501","2026-09-04"
"123","123","53","Chopping Board","kitchen-accessories","4","12.99","51.96","8.03","47.79","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"123","123","115","MotoGP CI.H1","motorcycle","5","14999.99","74999.95","6.92","69809.95","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"123","123","116","Scooter Motorcycle","motorcycle","3","2999.99","8999.97","6.27","8435.67","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"123","123","155","Classic Sun Glasses","sunglasses","4","24.99","99.96","4.94","95.02","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"123","123","180","Dress Pea","womens-dresses","1","49.99","49.99","17.68","41.15","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"123","123","183","Green Oval Earring","womens-jewellery","4","24.99","99.96","15.18","84.79","84301.79","78514.37","2026-09-04 16:43:41.501","2026-09-04"
"124","124","120","Vaseline Men Body and Face Lotion","skin-care","1","9.99","9.99","13.39","8.65","469.85","433.96","2026-09-04 16:43:41.501","2026-09-04"
"124","124","144","Cricket Helmet","sports-accessories","4","44.99","179.96","9.64","162.61","469.85","433.96","2026-09-04 16:43:41.501","2026-09-04"
"124","124","146","Feather Shuttlecock","sports-accessories","5","5.99","29.950000000000003","2.95","29.07","469.85","433.96","2026-09-04 16:43:41.501","2026-09-04"
"124","124","149","Iron Golf","sports-accessories","5","49.99","249.95000000000002","6.53","233.63","469.85","433.96","2026-09-04 16:43:41.501","2026-09-04"
"125","125","4","Red Lipstick","beauty","5","12.99","64.95","12.16","57.05","3364.92","3047.81","2026-09-04 16:43:41.501","2026-09-04"
"125","125","123","iPhone 13 Pro","smartphones","3","1099.99","3299.9700000000003","9.37","2990.76","3364.92","3047.81","2026-09-04 16:43:41.501","2026-09-04"
"126","126","30","Kiwi","groceries","5","2.49","12.450000000000001","15.22","10.56","1105.34","920.91","2026-09-04 16:43:41.501","2026-09-04"
"126","126","68","Pan","kitchen-accessories","5","24.99","124.94999999999999","3.0","121.2","1105.34","920.91","2026-09-04 16:43:41.501","2026-09-04"
"126","126","69","Plate","kitchen-accessories","2","3.99","7.98","7.31","7.4","1105.34","920.91","2026-09-04 16:43:41.501","2026-09-04"
"126","126","127","Oppo K1","smartphones","2","299.99","599.98","18.29","490.24","1105.34","920.91","2026-09-04 16:43:41.501","2026-09-04"
"126","126","181","Marni Red & Black Suit","womens-dresses","2","179.99","359.98","19.02","291.51","1105.34","920.91","2026-09-04 16:43:41.501","2026-09-04"
"127","127","46","Plant Pot","home-decoration","4","14.99","59.96","6.84","55.86","1023.86","887.48","2026-09-04 16:43:41.501","2026-09-04"
"127","127","87","Men Check Shirt","mens-shirts","3","27.99","83.97","11.38","74.41","1023.86","887.48","2026-09-04 16:43:41.501","2026-09-04"
"127","127","121","iPhone 5s","smartphones","2","199.99","399.98","12.91","348.34","1023.86","887.48","2026-09-04 16:43:41.501","2026-09-04"
"127","127","128","Realme C35","smartphones","3","149.99","449.97","15.3","381.12","1023.86","887.48","2026-09-04 16:43:41.501","2026-09-04"
"127","127","140","Basketball","sports-accessories","2","14.99","29.98","7.44","27.75","1023.86","887.48","2026-09-04 16:43:41.501","2026-09-04"
"128","128","4","Red Lipstick","beauty","3","12.99","38.97","12.16","34.23","10236.85","9755.4","2026-09-04 16:43:41.501","2026-09-04"
"128","128","57","Fine Mesh Strainer","kitchen-accessories","5","9.99","49.95","3.5","48.2","10236.85","9755.4","2026-09-04 16:43:41.501","2026-09-04"
"128","128","78","Apple MacBook Pro 14 Inch Space Grey","laptops","5","1999.99","9999.95","4.69","9530.95","10236.85","9755.4","2026-09-04 16:43:41.501","2026-09-04"
"128","128","147","Football","sports-accessories","1","17.99","17.99","5.15","17.06","10236.85","9755.4","2026-09-04 16:43:41.501","2026-09-04"
"128","128","173","Heshe Women's Leather Bag","womens-bags","1","129.99","129.99","3.87","124.96","10236.85","9755.4","2026-09-04 16:43:41.501","2026-09-04"
"129","129","18","Cat Food","groceries","5","8.99","44.95","9.58","40.64","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"129","129","21","Cucumber","groceries","1","1.49","1.49","0.16","1.49","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"129","129","52","Carbon Steel Wok","kitchen-accessories","5","29.99","149.95","6.53","140.16","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"129","129","59","Glass","kitchen-accessories","4","4.99","19.96","7.92","18.38","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"129","129","136","Vivo X21","smartphones","4","499.99","1999.96","17.41","1651.77","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"129","129","162","Blue Frock","tops","1","29.99","29.99","12.13","26.35","2246.3","1878.79","2026-09-04 16:43:41.501","2026-09-04"
"130","130","15","Wooden Bathroom Sink With Mirror","furniture","2","799.99","1599.98","8.8","1459.18","30625.95","29328.26","2026-09-04 16:43:41.501","2026-09-04"
"130","130","65","Lunch Box","kitchen-accessories","2","12.99","25.98","10.34","23.29","30625.95","29328.26","2026-09-04 16:43:41.501","2026-09-04"
"130","130","167","300 Touring","vehicle","1","28999.99","28999.99","3.98","27845.79","30625.95","29328.26","2026-09-04 16:43:41.501","2026-09-04"
"131","131","10","Gucci Bloom Eau de","fragrances","3","79.99","239.96999999999997","14.39","205.44","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"131","131","35","Potatoes","groceries","3","2.29","6.87","5.38","6.5","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"131","131","65","Lunch Box","kitchen-accessories","2","12.99","25.98","10.34","23.29","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"131","131","90","Puma Future Rider Trainers","mens-shoes","2","89.99","179.98","4.2","172.42","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"131","131","93","Brown Leather Belt Watch","mens-watches","5","89.99","449.95","5.99","423.0","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"131","131","133","Samsung Galaxy S10","smartphones","4","699.99","2799.96","5.59","2643.44","3702.71","3474.09","2026-09-04 16:43:41.501","2026-09-04"
"132","132","12","Annibale Colombo Sofa","furniture","5","2499.99","12499.949999999999","14.4","10699.96","13411.81","11523.23","2026-09-04 16:43:41.501","2026-09-04"
"132","132","51","Boxed Blender","kitchen-accessories","3","39.99","119.97","7.26","111.26","13411.81","11523.23","2026-09-04 16:43:41.501","2026-09-04"
"132","132","65","Lunch Box","kitchen-accessories","4","12.99","51.96","10.34","46.59","13411.81","11523.23","2026-09-04 16:43:41.501","2026-09-04"
"132","132","134","Vivo S1","smartphones","2","249.99","499.98","10.17","449.13","13411.81","11523.23","2026-09-04 16:43:41.501","2026-09-04"
"132","132","179","Corset With Black Skirt","womens-dresses","1","79.99","79.99","15.06","67.94","13411.81","11523.23","2026-09-04 16:43:41.501","2026-09-04"
"133","133","78","Apple MacBook Pro 14 Inch Space Grey","laptops","2","1999.99","3999.98","4.69","3812.38","9559.87","8818.7","2026-09-04 16:43:41.501","2026-09-04"
"133","133","152","Tennis Racket","sports-accessories","4","49.99","199.96","19.61","160.75","9559.87","8818.7","2026-09-04 16:43:41.501","2026-09-04"
"133","133","176","Women Handbag Black","womens-bags","2","59.99","119.98","11.63","106.03","9559.87","8818.7","2026-09-04 16:43:41.501","2026-09-04"
"133","133","190","IWC Ingenieur Automatic Steel","womens-watches","1","4999.99","4999.99","9.45","4527.49","9559.87","8818.7","2026-09-04 16:43:41.501","2026-09-04"
"134","134","34","Nescafe Coffee","groceries","4","7.99","31.96","1.59","31.45","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"134","134","103","Apple HomePod Mini Cosmic Grey","mobile-accessories","3","99.99","299.96999999999997","18.1","245.68","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"134","134","104","Apple iPhone Charger","mobile-accessories","3","19.99","59.97","18.52","48.86","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"134","134","126","Oppo F19 Pro Plus","smartphones","3","399.99","1199.97","18.64","976.3","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"134","134","173","Heshe Women's Leather Bag","womens-bags","3","129.99","389.97","3.87","374.88","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"134","134","183","Green Oval Earring","womens-jewellery","3","24.99","74.97","15.18","63.59","2056.81","1740.76","2026-09-04 16:43:41.501","2026-09-04"
"135","135","100","Apple Airpods","mobile-accessories","5","129.99","649.95","15.54","548.95","889.87","751.73","2026-09-04 16:43:41.501","2026-09-04"
"135","135","150","Metal Baseball Bat","sports-accessories","2","29.99","59.98","19.51","48.28","889.87","751.73","2026-09-04 16:43:41.501","2026-09-04"
"135","135","188","Pampi Shoes","womens-shoes","2","29.99","59.98","14.14","51.5","889.87","751.73","2026-09-04 16:43:41.501","2026-09-04"
"136","136","65","Lunch Box","kitchen-accessories","2","12.99","25.98","10.34","23.29","405.93","360.45","2026-09-04 16:43:41.501","2026-09-04"
"136","136","166","Tartan Dress","tops","3","39.99","119.97","12.95","104.43","405.93","360.45","2026-09-04 16:43:41.501","2026-09-04"
"136","136","177","Black Women's Gown","womens-dresses","2","129.99","259.98","10.48","232.73","405.93","360.45","2026-09-04 16:43:41.501","2026-09-04"
"137","137","43","Decoration Swing","home-decoration","3","59.99","179.97","10.41","161.24","12442.86","10941.81","2026-09-04 16:43:41.501","2026-09-04"
"137","137","56","Electric Stove","kitchen-accessories","2","49.99","99.98","14.04","85.94","12442.86","10941.81","2026-09-04 16:43:41.501","2026-09-04"
"137","137","87","Men Check Shirt","mens-shirts","5","27.99","139.95","11.38","124.02","12442.86","10941.81","2026-09-04 16:43:41.501","2026-09-04"
"137","137","113","Generic Motorcycle","motorcycle","3","3999.99","11999.97","12.1","10547.97","12442.86","10941.81","2026-09-04 16:43:41.501","2026-09-04"
"137","137","158","Sunglasses","sunglasses","1","22.99","22.99","1.51","22.64","12442.86","10941.81","2026-09-04 16:43:41.501","2026-09-04"
"138","138","117","Sportbike Motorcycle","motorcycle","2","7499.99","14999.98","11.58","13262.98","15029.93","13292.05","2026-09-04 16:43:41.501","2026-09-04"
"138","138","146","Feather Shuttlecock","sports-accessories","5","5.99","29.950000000000003","2.95","29.07","15029.93","13292.05","2026-09-04 16:43:41.501","2026-09-04"
"139","139","62","Ice Cube Tray","kitchen-accessories","2","5.99","11.98","0.63","11.9","36.97","36.17","2026-09-04 16:43:41.501","2026-09-04"
"139","139","139","Baseball Glove","sports-accessories","1","24.99","24.99","2.9","24.27","36.97","36.17","2026-09-04 16:43:41.501","2026-09-04"
"140","140","58","Fork","kitchen-accessories","4","3.99","15.96","8.07","14.67","643.91","614.71","2026-09-04 16:43:41.501","2026-09-04"
"140","140","87","Men Check Shirt","mens-shirts","1","27.99","27.99","11.38","24.8","643.91","614.71","2026-09-04 16:43:41.501","2026-09-04"
"140","140","88","Nike Air Jordan 1 Red And Black","mens-shoes","4","149.99","599.96","4.12","575.24","643.91","614.71","2026-09-04 16:43:41.501","2026-09-04"
"141","141","35","Potatoes","groceries","5","2.29","11.45","5.38","10.83","2991.36","2506.71","2026-09-04 16:43:41.501","2026-09-04"
"141","141","110","Selfie Lamp with iPhone","mobile-accessories","2","14.99","29.98","19.4","24.16","2991.36","2506.71","2026-09-04 16:43:41.501","2026-09-04"
"141","141","160","Samsung Galaxy Tab S8 Plus Grey","tablets","2","599.99","1199.98","13.31","1040.26","2991.36","2506.71","2026-09-04 16:43:41.501","2026-09-04"
"141","141","161","Samsung Galaxy Tab White","tablets","5","349.99","1749.95","18.2","1431.46","2991.36","2506.71","2026-09-04 16:43:41.501","2026-09-04"
"142","142","5","Red Nail Polish","beauty","4","8.99","35.96","11.44","31.85","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"142","142","51","Boxed Blender","kitchen-accessories","5","39.99","199.95000000000002","7.26","185.43","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"142","142","102","Apple Airpower Wireless Charger","mobile-accessories","3","79.99","239.96999999999997","4.48","229.22","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"142","142","112","TV Studio Camera Pedestal","mobile-accessories","2","499.99","999.98","8.31","916.88","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"142","142","159","iPad Mini 2021 Starlight","tablets","2","499.99","999.98","3.64","963.58","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"142","142","187","Golden Shoes Woman","womens-shoes","4","49.99","199.96","13.93","172.11","2675.8","2499.07","2026-09-04 16:43:41.501","2026-09-04"
"143","143","12","Annibale Colombo Sofa","furniture","4","2499.99","9999.96","14.4","8559.97","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"143","143","80","Huawei Matebook X Pro","laptops","5","1399.99","6999.95","9.38","6343.35","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"143","143","92","Sports Sneakers Off White Red","mens-shoes","2","109.99","219.98","0.04","219.89","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"143","143","149","Iron Golf","sports-accessories","3","49.99","149.97","6.53","140.18","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"143","143","150","Metal Baseball Bat","sports-accessories","4","29.99","119.96","19.51","96.56","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"143","143","166","Tartan Dress","tops","3","39.99","119.97","12.95","104.43","17609.79","15464.38","2026-09-04 16:43:41.501","2026-09-04"
"144","144","12","Annibale Colombo Sofa","furniture","1","2499.99","2499.99","14.4","2139.99","4269.05","3608.57","2026-09-04 16:43:41.501","2026-09-04"
"144","144","35","Potatoes","groceries","4","2.29","9.16","5.38","8.67","4269.05","3608.57","2026-09-04 16:43:41.501","2026-09-04"
"144","144","71","Silver Pot With Glass Cap","kitchen-accessories","3","39.99","119.97","5.7","113.13","4269.05","3608.57","2026-09-04 16:43:41.501","2026-09-04"
"144","144","132","Samsung Galaxy S8","smartphones","3","499.99","1499.97","19.45","1208.23","4269.05","3608.57","2026-09-04 16:43:41.501","2026-09-04"
"144","144","156","Green and Black Glasses","sunglasses","4","34.99","139.96","1.01","138.55","4269.05","3608.57","2026-09-04 16:43:41.501","2026-09-04"
"145","145","10","Gucci Bloom Eau de","fragrances","3","79.99","239.96999999999997","14.39","205.44","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"145","145","52","Carbon Steel Wok","kitchen-accessories","3","29.99","89.97","6.53","84.09","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"145","145","77","Yellow Peeler","kitchen-accessories","3","5.99","17.97","12.48","15.73","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"145","145","129","Realme X","smartphones","2","299.99","599.98","6.95","558.28","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"145","145","146","Feather Shuttlecock","sports-accessories","1","5.99","5.99","2.95","5.81","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"145","145","152","Tennis Racket","sports-accessories","4","49.99","199.96","19.61","160.75","1153.84","1030.1","2026-09-04 16:43:41.501","2026-09-04"
"146","146","18","Cat Food","groceries","5","8.99","44.95","9.58","40.64","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"146","146","76","Wooden Rolling Pin","kitchen-accessories","2","11.99","23.98","9.75","21.64","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"146","146","102","Apple Airpower Wireless Charger","mobile-accessories","3","79.99","239.96999999999997","4.48","229.22","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"146","146","137","American Football","sports-accessories","2","19.99","39.98","4.93","38.01","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"146","146","151","Tennis Ball","sports-accessories","2","6.99","13.98","11.76","12.34","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"146","146","172","Blue Women's Handbag","womens-bags","4","49.99","199.96","17.88","164.21","562.82","506.06","2026-09-04 16:43:41.501","2026-09-04"
"147","147","7","Chanel Coco Noir Eau De","fragrances","5","129.99","649.95","16.51","542.64","2102.83","1898.14","2026-09-04 16:43:41.501","2026-09-04"
"147","147","42","Water","groceries","3","0.99","2.9699999999999998","14.92","2.53","2102.83","1898.14","2026-09-04 16:43:41.501","2026-09-04"
"147","147","107","Beats Flex Wireless Earphones","mobile-accessories","5","49.99","249.95000000000002","5.73","235.63","2102.83","1898.14","2026-09-04 16:43:41.501","2026-09-04"
